Level of education,Country,Year,percentage,income,lead_data,diff,status
upper secondary,Mexico,2017,82.21592482338974,UM,84.07797576381427,2,Improving
upper secondary,Mongolia,2014,85.04038863072348,UM,89.60503945246087,5,Improving
upper secondary,Montenegro,2015,87.73491888015775,UM,84.93006149764862,-3,Worsening
upper secondary,Montenegro,2016,84.93006149764862,UM,85.34205939019543,0,Stagnant
upper secondary,Montenegro,2017,85.34205939019543,UM,87.81617053011,2,Improving
upper secondary,Montenegro,2018,87.81617053011,UM,88.87872286723876,1,Improving
upper secondary,Morocco,2017,62.30509082611405,LM,62.53076032280245,0,Stagnant
upper secondary,Morocco,2018,62.53076032280245,LM,62.3823497824817,-0,Stagnant
upper secondary,Mozambique,2014,21.122479272891564,L,22.351171913707983,1,Improving
upper secondary,Myanmar,2016,44.39457823408065,LM,49.260504990532816,5,Improving
upper secondary,Myanmar,2017,49.260504990532816,LM,54.42621621973714,5,Improving
upper secondary,Nepal,2014,48.78383304441332,L,49.14334904495292,0,Stagnant
upper secondary,Nepal,2015,49.14334904495292,L,52.23202135135904,3,Improving
upper secondary,Nepal,2016,52.23202135135904,L,56.00756274389451,4,Improving
upper secondary,Netherlands,2015,132.79832182000553,H,131.95650260190445,-1,Worsening
upper secondary,Netherlands,2016,131.95650260190445,H,137.9396819111727,6,Improving
upper secondary,Netherlands,2017,137.9396819111727,H,135.8353336573122,-2,Worsening
upper secondary,New Zealand,2014,132.13871032881767,H,130.52926474110265,-2,Worsening
upper secondary,New Zealand,2015,130.52926474110265,H,130.20571379245231,-0,Stagnant
upper secondary,New Zealand,2016,130.20571379245231,H,130.97571559281172,1,Improving
upper secondary,New Zealand,2017,130.97571559281172,H,130.98777001898375,0,Stagnant
upper secondary,Niger,2014,9.697017746259652,L,9.87758507554787,0,Stagnant
upper secondary,Niger,2015,9.87758507554787,L,11.38478121178202,2,Improving
upper secondary,Niger,2016,11.38478121178202,L,11.42158677363637,0,Stagnant
upper secondary,Nigeria,2014,39.49026742960434,LM,44.01192201202902,5,Improving
upper secondary,Nigeria,2015,44.01192201202902,LM,38.61279792569978,-5,Worsening
upper secondary,North Macedonia,2014,78.39982685231945,UM,78.8159831953262,0,Stagnant
upper secondary,North Macedonia,2017,75.46129835236476,UM,71.92889493206427,-4,Worsening
upper secondary,Norway,2014,125.83569176847385,H,125.85668206958613,0,Stagnant
upper secondary,Norway,2015,125.85668206958613,H,128.47747954423798,3,Improving
upper secondary,Norway,2016,128.47747954423798,H,128.98597182152616,1,Improving
upper secondary,Norway,2017,128.98597182152616,H,129.56305154470797,1,Improving
upper secondary,Oman,2015,98.44084137349,H,108.8820884808644,10,Improving
upper secondary,Oman,2016,108.8820884808644,H,103.36469286109573,-6,Worsening
upper secondary,Oman,2017,103.36469286109573,H,99.93943331608101,-3,Worsening
upper secondary,Oman,2018,99.93943331608101,H,105.01019021739131,5,Improving
upper secondary,Pakistan,2014,28.31921259530163,LM,31.98147688098804,4,Improving
upper secondary,Pakistan,2015,31.98147688098804,LM,32.768321653461314,1,Improving
upper secondary,Pakistan,2016,32.768321653461314,LM,31.72969082865261,-1,Worsening
upper secondary,Pakistan,2017,31.72969082865261,LM,34.112493998789915,2,Improving
upper secondary,Pakistan,2018,34.112493998789915,LM,34.77228525624218,1,Improving
upper secondary,Panama,2014,57.63112743910123,UM,58.81495941839443,1,Improving
upper secondary,Panama,2015,58.81495941839443,UM,69.36994180991238,11,Improving
upper secondary,Panama,2016,69.36994180991238,UM,57.93488327910899,-11,Worsening
upper secondary,Peru,2014,89.46718322698268,UM,91.11990841530475,2,Improving
upper secondary,Peru,2015,91.11990841530475,UM,94.39345976378559,3,Improving
upper secondary,Peru,2016,94.39345976378559,UM,96.22188456801656,2,Improving
upper secondary,Peru,2017,96.22188456801656,UM,99.9518831025067,4,Improving
upper secondary,Peru,2018,99.9518831025067,UM,106.0877681401973,6,Improving
upper secondary,Philippines,2014,76.28692372517068,LM,78.52114583031113,2,Improving
upper secondary,Philippines,2015,78.52114583031113,LM,77.36050763283973,-1,Worsening
upper secondary,Philippines,2016,77.36050763283973,LM,69.8674192923457,-7,Worsening
upper secondary,Philippines,2017,69.8674192923457,LM,66.04603720107144,-4,Worsening
upper secondary,Philippines,2018,66.04603720107144,LM,72.74030676989179,7,Improving
upper secondary,Poland,2014,113.44349935550595,H,114.41208581298064,1,Improving
upper secondary,Poland,2015,114.41208581298064,H,114.55095827246969,0,Stagnant
upper secondary,Poland,2016,114.55095827246969,H,115.76754426183409,1,Improving
upper secondary,Poland,2017,115.76754426183409,H,116.97133336537964,1,Improving
upper secondary,Portugal,2014,115.55860877286663,H,118.9099213949526,3,Improving
upper secondary,Portugal,2015,118.9099213949526,H,119.31895753084012,0,Stagnant
upper secondary,Portugal,2016,119.31895753084012,H,122.9532145756957,4,Improving
upper secondary,Portugal,2017,122.9532145756957,H,124.5438877070944,2,Improving
upper secondary,Qatar,2014,71.3681314854795,H,82.86889596602973,12,Improving
upper secondary,Qatar,2015,82.86889596602973,H,90.97788959113129,8,Improving
upper secondary,Qatar,2016,90.97788959113129,H,78.18083469970757,-13,Worsening
upper secondary,Qatar,2017,78.18083469970757,H,74.97950661201763,-3,Worsening
upper secondary,Qatar,2018,74.97950661201763,H,86.65557247594077,12,Improving
upper secondary,Romania,2014,91.89910092996591,UM,89.99998842979605,-2,Worsening
upper secondary,Romania,2015,89.99998842979605,UM,87.14738216330191,-3,Worsening
upper secondary,Romania,2016,87.14738216330191,UM,88.22773402390189,1,Improving
upper secondary,Romania,2017,88.22773402390189,UM,89.48320816855387,1,Improving
upper secondary,Russian Federation,2014,103.15161914561494,H,109.90370685585793,7,Improving
upper secondary,Russian Federation,2015,109.90370685585793,UM,110.69507839034311,1,Improving
upper secondary,Russian Federation,2016,110.69507839034311,UM,110.84833906025959,0,Stagnant
upper secondary,Russian Federation,2017,110.84833906025959,UM,110.59534431326898,-0,Stagnant
upper secondary,Rwanda,2014,32.3440357261093,L,32.0255322918166,-0,Stagnant
upper secondary,Rwanda,2015,32.0255322918166,L,30.480449433950536,-2,Worsening
upper secondary,Rwanda,2016,30.480449433950536,L,30.194555719694815,-0,Stagnant
upper secondary,Rwanda,2017,30.194555719694815,L,30.582854893552003,0,Stagnant
upper secondary,Rwanda,2018,30.582854893552003,L,31.760973257687258,1,Improving
upper secondary,Samoa,2014,86.60736847425076,LM,86.37911464245175,-0,Stagnant
upper secondary,Samoa,2015,86.37911464245175,LM,85.73726263359967,-1,Worsening
upper secondary,San Marino,2018,46.26075446724024,H,45.79256360078278,-0,Stagnant
upper secondary,Saudi Arabia,2014,115.91846684409481,H,119.63482688724083,4,Improving
upper secondary,Saudi Arabia,2015,119.63482688724083,H,121.86876762508359,2,Improving
upper secondary,Saudi Arabia,2016,121.86876762508359,H,111.83308784160242,-10,Worsening
upper secondary,Saudi Arabia,2017,111.83308784160242,H,114.05479818658087,2,Improving
upper secondary,Saudi Arabia,2018,114.05479818658087,H,117.79841452931798,4,Improving
upper secondary,Senegal,2014,34.87121272936752,LM,36.43376361845795,2,Improving
upper secondary,Serbia,2014,89.84195345004055,UM,91.38153782037925,2,Improving
upper secondary,Serbia,2015,91.38153782037925,UM,91.74972652116995,0,Stagnant
upper secondary,Serbia,2016,91.74972652116995,UM,90.5253246216491,-1,Worsening
upper secondary,Serbia,2017,90.5253246216491,UM,89.59797200799771,-1,Worsening
upper secondary,Serbia,2018,89.59797200799771,UM,89.36928255142847,-0,Stagnant
upper secondary,Seychelles,2014,57.12408485076028,H,59.47499520981031,2,Improving
upper secondary,Seychelles,2015,59.47499520981031,H,60.778210116731515,1,Improving
upper secondary,Seychelles,2016,60.778210116731515,H,59.32036927912001,-1,Worsening
upper secondary,Seychelles,2017,59.32036927912001,H,61.04868913857678,2,Improving
upper secondary,Seychelles,2018,61.04868913857678,H,57.3474592897783,-4,Worsening
upper secondary,Sierra Leone,2015,25.400338766521223,L,26.611443491975773,1,Improving
upper secondary,Sierra Leone,2016,26.611443491975773,L,27.82183074759304,1,Improving
upper secondary,Singapore,2016,110.0208864100622,H,110.7104400176203,1,Improving
upper secondary,Singapore,2017,110.7104400176203,H,111.06551684953472,0,Stagnant
upper secondary,Slovenia,2014,117.82805782494057,H,116.63969475692389,-1,Worsening
upper secondary,Slovenia,2015,116.63969475692389,H,127.27988785795341,11,Improving
upper secondary,Slovenia,2016,127.27988785795341,H,126.93821250354983,-0,Stagnant
upper secondary,Slovenia,2017,126.93821250354983,H,126.6241235758107,-0,Stagnant
upper secondary,South Africa,2015,111.75547160046399,UM,109.86830301072953,-2,Worsening
upper secondary,South Africa,2016,109.86830301072953,UM,106.05725278501626,-4,Worsening
upper secondary,South Africa,2017,106.05725278501626,UM,99.93986696083473,-6,Worsening
upper secondary,Spain,2014,123.87871869744723,H,126.27958063727158,2,Improving
upper secondary,Spain,2015,126.27958063727158,H,128.3555982035694,2,Improving
upper secondary,Spain,2016,128.3555982035694,H,128.21079374099344,-0,Stagnant
upper secondary,Spain,2017,128.21079374099344,H,129.88295368085173,2,Improving
upper secondary,Sri Lanka,2016,96.89411732262113,LM,96.65418926539773,-0,Stagnant
upper secondary,Sri Lanka,2017,96.65418926539773,LM,100.27471540651294,4,Improving
upper secondary,Sudan,2014,38.264321178628016,LM,39.20693438832423,1,Improving
upper secondary,Sudan,2015,39.20693438832423,LM,37.279596884098254,-2,Worsening
upper secondary,Sudan,2016,37.279596884098254,LM,38.58240565473404,1,Improving
upper secondary,Sudan,2017,38.58240565473404,LM,39.121815552027485,1,Improving
upper secondary,Suriname,2014,41.23181636193781,UM,51.34466976246952,10,Improving
upper secondary,Sweden,2014,148.71850320226082,H,163.64193077798618,15,Improving
upper secondary,Sweden,2015,163.64193077798618,H,172.32239599304918,9,Improving
upper secondary,Sweden,2016,172.32239599304918,H,187.69971719941725,15,Improving
upper secondary,Sweden,2017,187.69971719941725,H,184.84237935385408,-3,Worsening
upper secondary,Switzerland,2014,95.5968525943171,H,98.12204875498479,3,Improving
upper secondary,Switzerland,2015,98.12204875498479,H,100.21021012478914,2,Improving
upper secondary,Switzerland,2016,100.21021012478914,H,100.68403787902578,0,Stagnant
upper secondary,Switzerland,2017,100.68403787902578,H,101.00128847530424,0,Stagnant
upper secondary,Thailand,2014,119.39806095583504,UM,120.29510423169182,1,Improving
upper secondary,Thailand,2015,120.29510423169182,UM,114.93821136564391,-5,Worsening
upper secondary,Thailand,2016,114.93821136564391,UM,112.29769010188788,-3,Worsening
upper secondary,Thailand,2017,112.29769010188788,UM,113.9385031999086,2,Improving
upper secondary,Thailand,2018,113.9385031999086,UM,110.80869940486653,-3,Worsening
upper secondary,Timor-Leste,2014,59.173409140607916,LM,60.85011715144487,2,Improving
upper secondary,Timor-Leste,2015,60.85011715144487,LM,64.3721764320447,4,Improving
upper secondary,Timor-Leste,2016,64.3721764320447,LM,69.09234922689038,5,Improving
upper secondary,Timor-Leste,2017,69.09234922689038,LM,72.07181719260065,3,Improving
upper secondary,Timor-Leste,2018,72.07181719260065,LM,76.65473869163685,5,Improving
upper secondary,Tonga,2014,60.58091286307054,UM,70.46383080990147,10,Improving
upper secondary,Tunisia,2014,78.32185233869764,UM,77.93746148875658,-0,Stagnant
upper secondary,Tunisia,2015,77.93746148875658,LM,78.91762902526457,1,Improving
upper secondary,Turkey,2014,102.39774777693667,UM,106.42369604081114,4,Improving
upper secondary,Turkey,2015,106.42369604081114,UM,107.87418511255882,1,Improving
upper secondary,Turkey,2016,107.87418511255882,UM,108.31973929064094,0,Stagnant
upper secondary,Turkey,2017,108.31973929064094,UM,105.01424295286232,-3,Worsening
upper secondary,Turks and Caicos Islands,2014,68.85572139303483,H,77.07129094412332,8,Improving
upper secondary,Tuvalu,2018,73.17436661698957,UM,50.51094890510949,-23,Worsening
upper secondary,United Arab Emirates,2016,88.52108538602141,H,103.91006749236948,15,Improving
upper secondary,Uruguay,2014,101.72966669905743,H,104.46074556962853,3,Improving
upper secondary,Uruguay,2015,104.46074556962853,H,109.05178946813487,5,Improving
upper secondary,Uruguay,2016,109.05178946813487,H,114.30687577635625,5,Improving
upper secondary,Uruguay,2017,114.30687577635625,H,116.56898272501357,2,Improving
upper secondary,Uzbekistan,2014,90.8957735525222,LM,90.05190246471736,-1,Worsening
upper secondary,Uzbekistan,2015,90.05190246471736,LM,89.44216746733896,-1,Worsening
upper secondary,Uzbekistan,2016,89.44216746733896,LM,89.74595808871143,0,Stagnant
upper secondary,Uzbekistan,2017,89.74595808871143,LM,91.83144994530059,2,Improving
upper secondary,Uzbekistan,2018,91.83144994530059,LM,95.23524495448737,3,Improving
post-secondary,Afghanistan,2014,9.94818818562702,L,8.686367356804237,-1,Worsening
post-secondary,Afghanistan,2015,8.686367356804237,L,8.797627948475025,0,Stagnant
post-secondary,Australia,2015,164.6121224409841,H,150.48510498642798,-14,Worsening
post-secondary,Australia,2016,150.48510498642798,H,123.44974835014403,-27,Worsening
post-secondary,Australia,2017,123.44974835014403,H,92.03585817067619,-31,Worsening
post-secondary,Austria,2014,21.842038636807498,H,22.399947020238205,1,Improving
post-secondary,Austria,2015,22.399947020238205,H,22.61833488425134,0,Stagnant
post-secondary,Austria,2016,22.61833488425134,H,21.753395695158467,-1,Worsening
post-secondary,Austria,2017,21.753395695158467,H,19.564683077130677,-2,Worsening
post-secondary,Azerbaijan,2014,24.730993809440115,UM,27.376439687725096,3,Improving
post-secondary,Azerbaijan,2015,27.376439687725096,UM,27.745593222806075,0,Stagnant
post-secondary,Azerbaijan,2016,27.745593222806075,UM,26.874602532231023,-1,Worsening
post-secondary,Azerbaijan,2017,26.874602532231023,UM,27.733291580925112,1,Improving
post-secondary,Azerbaijan,2018,27.733291580925112,UM,29.060529244466426,1,Improving
post-secondary,Bahrain,2015,95.16479305058763,H,100.29502480890437,5,Improving
post-secondary,Bahrain,2016,100.29502480890437,H,103.97750937109538,4,Improving
post-secondary,Bahrain,2017,103.97750937109538,H,104.51807228915662,1,Improving
post-secondary,Bahrain,2018,104.51807228915662,H,104.30722693496418,-0,Stagnant
post-secondary,Bangladesh,2015,5.2735910545672375,LM,4.530676792050779,-1,Worsening
post-secondary,Bangladesh,2016,4.530676792050779,LM,4.618366657551435,0,Stagnant
post-secondary,Bangladesh,2017,4.618366657551435,LM,4.982755741663669,0,Stagnant
post-secondary,Bangladesh,2018,4.982755741663669,LM,4.982481071617893,-0,Stagnant
post-secondary,Barbados,2014,48.88537132304445,H,51.46493437624288,3,Improving
post-secondary,Barbados,2015,51.46493437624288,H,51.70996818663839,0,Stagnant
post-secondary,Barbados,2016,51.70996818663839,H,39.601740735856524,-12,Worsening
post-secondary,Barbados,2017,39.601740735856524,H,40.144262295081965,1,Improving
post-secondary,Barbados,2018,40.144262295081965,H,41.04506858262573,1,Improving
post-secondary,Belarus,2014,17.655053866602707,UM,17.470660770473682,-0,Stagnant
post-secondary,Belarus,2015,17.470660770473682,UM,17.50951058156788,0,Stagnant
post-secondary,Belarus,2016,17.50951058156788,UM,17.37995763554869,-0,Stagnant
post-secondary,Belarus,2017,17.37995763554869,UM,16.562344405718758,-1,Worsening
post-secondary,Belgium,2014,53.46758872254731,H,50.96742364676318,-3,Worsening
post-secondary,Belgium,2015,50.96742364676318,H,52.523468650905784,2,Improving
post-secondary,Belgium,2016,52.523468650905784,H,50.99840667137002,-2,Worsening
post-secondary,Belgium,2017,50.99840667137002,H,48.838187111770445,-2,Worsening
post-secondary,Brazil,2014,29.65835661627046,UM,29.959148159793518,0,Stagnant
post-secondary,Brazil,2015,29.959148159793518,UM,25.188376195339334,-5,Worsening
post-secondary,Brazil,2016,25.188376195339334,UM,25.02401171336597,-0,Stagnant
post-secondary,Brazil,2017,25.02401171336597,UM,25.543671714056295,1,Improving
post-secondary,Bulgaria,2014,1.4013249831789245,UM,1.1292018611555934,-0,Stagnant
post-secondary,Bulgaria,2015,1.1292018611555934,UM,0.9670500215957424,-0,Stagnant
post-secondary,Bulgaria,2016,0.9670500215957424,UM,1.0154788096114247,0,Stagnant
post-secondary,Bulgaria,2017,1.0154788096114247,UM,0.9089925332756195,-0,Stagnant
post-secondary,Cameroon,2014,3.9972277201030733,LM,3.6177004581964662,-0,Stagnant
post-secondary,Cameroon,2015,3.6177004581964662,LM,3.3806094122867303,-0,Stagnant
post-secondary,Cabo Verde,2014,0.7181818181818181,LM,0.5387014459880919,-0,Stagnant
post-secondary,Cabo Verde,2015,0.5387014459880919,LM,0.6966931606319301,0,Stagnant
post-secondary,Cabo Verde,2016,0.6966931606319301,LM,0.4568064155923256,-0,Stagnant
post-secondary,Cabo Verde,2017,0.4568064155923256,LM,0.5691225165562913,0,Stagnant
post-secondary,China,2014,6.846174919481138,UM,6.745416144785573,-0,Stagnant
post-secondary,China,2015,6.745416144785573,UM,5.639101500773261,-1,Worsening
post-secondary,Colombia,2014,0.836415220371409,UM,0.7787805695651945,-0,Stagnant
post-secondary,Colombia,2015,0.7787805695651945,UM,0.7267675813370844,-0,Stagnant
post-secondary,Colombia,2016,0.7267675813370844,UM,0.7216177971606198,-0,Stagnant
post-secondary,Colombia,2017,0.7216177971606198,UM,0.6919603521047416,-0,Stagnant
post-secondary,Colombia,2018,0.6919603521047416,UM,0.6797730235677388,-0,Stagnant
post-secondary,Cuba,2014,5.754821253613107,UM,6.326473426943553,1,Improving
post-secondary,Cuba,2015,6.326473426943553,UM,6.412999658882996,0,Stagnant
post-secondary,Cuba,2016,6.412999658882996,UM,4.098527891222331,-2,Worsening
post-secondary,Cuba,2017,4.098527891222331,UM,3.0189367117006585,-1,Worsening
post-secondary,Cuba,2018,3.0189367117006585,UM,2.236693701913061,-1,Worsening
post-secondary,Cyprus,2014,1.578813343519226,H,1.517603323857424,-0,Stagnant
post-secondary,Cyprus,2015,1.517603323857424,H,1.3650196920873614,-0,Stagnant
post-secondary,Cyprus,2016,1.3650196920873614,H,1.2011044638748274,-0,Stagnant
post-secondary,Djibouti,2016,0.27743098904147595,LM,0.33447589562140645,0,Stagnant
post-secondary,Djibouti,2017,0.33447589562140645,LM,0.9620685852905502,1,Improving
post-secondary,Djibouti,2018,0.9620685852905502,LM,0.9345023774839898,-0,Stagnant
post-secondary,Eritrea,2014,3.2689095681221665,L,4.267198076384657,1,Improving
post-secondary,Estonia,2014,37.597149160020365,H,37.09817549956559,-0,Stagnant
post-secondary,Estonia,2015,37.09817549956559,H,29.810287653273694,-7,Worsening
post-secondary,Estonia,2016,29.810287653273694,H,23.67436336924584,-6,Worsening
post-secondary,Estonia,2017,23.67436336924584,H,20.637623978677848,-3,Worsening
post-secondary,Fiji,2015,26.427162005851535,UM,26.495608271664707,0,Stagnant
post-secondary,Finland,2014,33.51856455551818,H,34.7461082003352,1,Improving
post-secondary,Finland,2015,34.7461082003352,H,37.19769853273666,2,Improving
post-secondary,Finland,2016,37.19769853273666,H,40.68977726277842,3,Improving
post-secondary,Finland,2017,40.68977726277842,H,41.96229775864629,1,Improving
post-secondary,France,2014,2.0765884019842384,H,2.1079311291956375,0,Stagnant
post-secondary,France,2015,2.1079311291956375,H,2.16246827741614,0,Stagnant
post-secondary,France,2016,2.16246827741614,H,2.1379744724995833,-0,Stagnant
post-secondary,France,2017,2.1379744724995833,H,1.7564807938972522,-0,Stagnant
post-secondary,Georgia,2014,6.781922285841348,LM,8.425291361753203,2,Improving
post-secondary,Georgia,2015,8.425291361753203,UM,9.064950733963402,1,Improving
post-secondary,Georgia,2016,9.064950733963402,LM,8.496199782844734,-1,Worsening
post-secondary,Georgia,2017,8.496199782844734,LM,9.539359861591695,1,Improving
post-secondary,Georgia,2018,9.539359861591695,UM,23.070406206804297,14,Improving
post-secondary,Germany,2014,29.83156080864886,H,29.71036998258869,-0,Stagnant
post-secondary,Germany,2015,29.71036998258869,H,28.44461314896633,-1,Worsening
post-secondary,Germany,2016,28.44461314896633,H,29.166352863480423,1,Improving
post-secondary,Germany,2017,29.166352863480423,H,29.036502377525412,-0,Stagnant
post-secondary,Gibraltar,2016,97.36842105263158,H,87.92372881355932,-9,Worsening
post-secondary,Greece,2015,25.804175161204025,H,31.40428005332768,6,Improving
post-secondary,Greece,2016,31.40428005332768,H,36.14268534858112,5,Improving
post-secondary,Greece,2017,36.14268534858112,H,38.36128870966995,2,Improving
post-secondary,Grenada,2014,15.104166666666666,UM,7.5139888089528375,-8,Worsening
post-secondary,Grenada,2015,7.5139888089528375,UM,8.207934336525307,1,Improving
post-secondary,Grenada,2016,8.207934336525307,UM,8.030646992054484,-0,Stagnant
post-secondary,Grenada,2017,8.030646992054484,UM,8.316008316008316,0,Stagnant
post-secondary,Hungary,2014,29.632019134690278,H,30.873018155523692,1,Improving
post-secondary,Hungary,2015,30.873018155523692,H,31.258576664524313,0,Stagnant
post-secondary,Hungary,2016,31.258576664524313,H,36.820047149218546,6,Improving
post-secondary,Hungary,2017,36.820047149218546,H,37.04908811420757,0,Stagnant
post-secondary,Iceland,2014,17.032967032967033,H,17.463782496527088,0,Stagnant
post-secondary,Iceland,2015,17.463782496527088,H,17.7147554459515,0,Stagnant
post-secondary,Iceland,2016,17.7147554459515,H,20.868077827667307,3,Improving
post-secondary,Iceland,2017,20.868077827667307,H,29.163879598662206,8,Improving
post-secondary,India,2014,0.9108264897058309,LM,0.8749008767727273,-0,Stagnant
post-secondary,India,2015,0.8749008767727273,LM,0.8797263862777537,0,Stagnant
post-secondary,India,2018,1.0577488210781838,LM,1.0413034464478832,-0,Stagnant
post-secondary,Ireland,2014,51.21118095732029,H,71.20120858658609,20,Improving
post-secondary,Ireland,2015,71.20120858658609,H,71.70097342042735,0,Stagnant
post-secondary,Ireland,2016,71.70097342042735,H,42.590856766979115,-29,Worsening
post-secondary,Ireland,2017,42.590856766979115,H,19.824350395130892,-23,Worsening
post-secondary,Israel,2014,14.118894136302526,H,12.464820775543908,-2,Worsening
post-secondary,Israel,2017,10.290209846520542,H,11.120711522607648,1,Improving
post-secondary,Italy,2014,1.2984222428238474,H,0.2968631518394882,-1,Worsening
post-secondary,Italy,2015,0.2968631518394882,H,0.2994233068429566,0,Stagnant
post-secondary,Jamaica,2014,67.08724253208239,UM,73.4952756825762,6,Improving
post-secondary,Jamaica,2015,73.4952756825762,UM,74.23217121408979,1,Improving
post-secondary,Jamaica,2016,74.23217121408979,UM,67.76180320635387,-6,Worsening
post-secondary,Jamaica,2017,67.76180320635387,UM,73.61283183748357,6,Improving
post-secondary,Jamaica,2018,73.61283183748357,UM,88.39231685178316,15,Improving
post-secondary,Kazakhstan,2014,78.3232775398988,UM,78.5962607539371,0,Stagnant
post-secondary,Kazakhstan,2015,78.5962607539371,UM,78.56683457864453,-0,Stagnant
post-secondary,Kazakhstan,2016,78.56683457864453,UM,84.63002901643038,6,Improving
post-secondary,Kazakhstan,2017,84.63002901643038,UM,93.46215520481917,9,Improving
post-secondary,Kazakhstan,2018,93.46215520481917,UM,92.3355458783356,-1,Worsening
post-secondary,Latvia,2014,8.937674165703799,H,11.184670730488659,2,Improving
post-secondary,Latvia,2015,11.184670730488659,H,12.424000660265756,1,Improving
post-secondary,Latvia,2016,12.424000660265756,H,14.953796943490108,3,Improving
post-secondary,Latvia,2017,14.953796943490108,H,14.01903479511583,-1,Worsening
post-secondary,Lithuania,2014,47.07587564160527,H,54.89271333223012,8,Improving
post-secondary,Lithuania,2015,54.89271333223012,H,60.3343154701129,5,Improving
post-secondary,Lithuania,2016,60.3343154701129,H,67.76378583084454,7,Improving
post-secondary,Lithuania,2017,67.76378583084454,H,59.99029440310579,-8,Worsening
post-secondary,Luxembourg,2014,3.500199441563622,H,3.6684716327625737,0,Stagnant
post-secondary,Luxembourg,2015,3.6684716327625737,H,3.5717710231086395,-0,Stagnant
post-secondary,Luxembourg,2016,3.5717710231086395,H,2.834931570617261,-1,Worsening
post-secondary,Luxembourg,2017,2.834931570617261,H,3.150866602643252,0,Stagnant
post-secondary,Madagascar,2016,0.5827771194823893,L,0.2493842681808345,-0,Stagnant
post-secondary,Madagascar,2017,0.2493842681808345,L,0.3201009156417422,0,Stagnant
post-secondary,Madagascar,2018,0.3201009156417422,L,0.3449880872555034,0,Stagnant
post-secondary,Mali,2014,0.8092238332738434,L,0.8008885223161564,-0,Stagnant
post-secondary,Mali,2015,0.8008885223161564,L,0.8682680480686747,0,Stagnant
post-secondary,Mali,2016,0.8682680480686747,L,0.7590969984961701,-0,Stagnant
post-secondary,Mali,2017,0.7590969984961701,L,0.4290951744146513,-0,Stagnant
post-secondary,Malta,2014,24.388449512598857,H,28.986734405870727,5,Improving
post-secondary,Malta,2015,28.986734405870727,H,29.13637685373655,0,Stagnant
post-secondary,Malta,2016,29.13637685373655,H,0.8820286659316428,-28,Worsening
post-secondary,Malta,2017,0.8820286659316428,H,2.49402473241193,2,Improving
post-secondary,Malta,2018,2.49402473241193,H,1.4082029141932002,-1,Worsening
post-secondary,Mauritius,2014,27.370069195413908,UM,27.30250990752972,-0,Stagnant
post-secondary,Mauritius,2015,27.30250990752972,UM,24.89966373793253,-2,Worsening
post-secondary,Mongolia,2014,6.714470708749685,UM,7.291604092829538,1,Improving
post-secondary,Mongolia,2015,7.291604092829538,LM,6.904717392659064,-0,Stagnant
post-secondary,Mongolia,2016,6.904717392659064,LM,6.813215204590227,-0,Stagnant
post-secondary,Mongolia,2017,6.813215204590227,LM,5.299815600630957,-2,Worsening
post-secondary,Mongolia,2018,5.299815600630957,LM,7.787515813227267,2,Improving
post-secondary,Morocco,2017,10.61609818728277,LM,10.082255661823442,-1,Worsening
post-secondary,Morocco,2018,10.082255661823442,LM,9.223846922032534,-1,Worsening
post-secondary,Namibia,2017,30.343377715487037,UM,32.53479467595875,2,Improving
post-secondary,New Zealand,2014,73.74252216010244,H,74.69811390857215,1,Improving
post-secondary,New Zealand,2017,69.08175490764916,H,67.40283797895151,-2,Worsening
post-secondary,Niger,2014,0.14733854654146916,L,0.14420046454999957,-0,Stagnant
post-secondary,Niger,2015,0.14420046454999957,L,0.18026422290206193,0,Stagnant
post-secondary,Niger,2016,0.18026422290206193,L,0.14282981238190334,-0,Stagnant
post-secondary,North Macedonia,2014,0.9955316073071364,UM,0.7638032607206466,-0,Stagnant
post-secondary,North Macedonia,2017,1.559111642862484,UM,2.1199085377669262,1,Improving
post-secondary,Norway,2014,9.285144360057922,H,10.123602990156169,1,Improving
post-secondary,Norway,2015,10.123602990156169,H,10.22570038534212,0,Stagnant
post-secondary,Norway,2016,10.22570038534212,H,10.318974313473227,0,Stagnant
post-secondary,Norway,2017,10.318974313473227,H,10.588877254560739,0,Stagnant
post-secondary,Pakistan,2014,0.35967688852750995,LM,0.33176901072773995,-0,Stagnant
post-secondary,Pakistan,2015,0.33176901072773995,LM,0.3239209672584793,-0,Stagnant
post-secondary,Pakistan,2016,0.3239209672584793,LM,0.3509236606609293,0,Stagnant
post-secondary,Pakistan,2017,0.3509236606609293,LM,0.3690978396138583,0,Stagnant
post-secondary,Pakistan,2018,0.3690978396138583,LM,0.36643666163373884,-0,Stagnant
post-secondary,Philippines,2014,25.280394608318097,LM,28.500946559977013,3,Improving
post-secondary,Philippines,2015,28.500946559977013,LM,27.973769399138327,-1,Worsening
post-secondary,Philippines,2016,27.973769399138327,LM,26.036638859183185,-2,Worsening
post-secondary,Poland,2014,27.72141082678444,H,27.873128372122725,0,Stagnant
post-secondary,Poland,2015,27.873128372122725,H,28.549637314061815,1,Improving
post-secondary,Poland,2016,28.549637314061815,H,29.197486143751583,1,Improving
post-secondary,Poland,2017,29.197486143751583,H,29.160007433562534,-0,Stagnant
post-secondary,Portugal,2014,10.446586127324556,H,11.09016736782677,1,Improving
post-secondary,Portugal,2015,11.09016736782677,H,5.748049459323813,-5,Worsening
post-secondary,Portugal,2016,5.748049459323813,H,4.393326454016639,-1,Worsening
